aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,complex,y_offset,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_cm,72,bortezomib,dmso,648,PSMA3,0.109807578931907,0.393772932918893,0.196292716948461,7.4239790963696e-06,3.86445004303323e-05,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMA4,0.129604487747239,0.993859083608661,0.369780003173561,7.41156910981672e-19,1.36077601865347e-17,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMA5,0.245602665467119,1.16743703394616,0.552743362379477,4.19072284443859e-33,1.4595551891413e-31,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMA6,0.189578771969799,0.524257246025524,0.284395326590049,1.18011031814941e-13,1.48326537921671e-12,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMA7,0.190649134721466,0.703235840996897,0.370813882662125,3.9269768402053e-16,5.89369468205154e-15,1,up,CP 20S alpha ring,8,53,61,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB1,0.194763026527987,1.08551580162304,0.463185546395225,1.47181337006662e-26,4.14515339563516e-25,1,up,CP 20S beta ring,7,52,59,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB10,-0.00729904364653963,-0.489016827050295,-0.115553734355996,0.00234367948141451,0.00654408667928622,-1,dn,Immunoproteasome,6,43,49,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB2,0.319246240320758,1.64108067920042,0.709207552361753,2.19181291283148e-55,1.81820843905339e-53,1,up,CP 20S beta ring,7,51,58,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB3,0.168305665721646,1.10731552462216,0.40810154994268,2.10912437616578e-24,5.17359137970772e-23,1,up,CP 20S beta ring,7,50,57,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB4,0.251788263140192,1.65445155110413,0.648742375049774,2.28382856553696e-51,1.66719485284198e-49,1,up,CP 20S beta ring,7,49,56,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB5,0.15387859846693,1.18057737344616,0.33125184770433,1.97613644807671e-19,3.7724362110251e-18,1,up,CP 20S beta ring,7,48,55,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB6,0.206337209569234,1.33857394507851,0.412839836287724,3.82640365199343e-29,1.18761677974286e-27,1,up,CP 20S beta ring,7,47,54,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB7,0.395873417656903,1.97343309223804,0.8792465933499,2.5021563240754e-78,4.15130481039782e-76,1,up,CP 20S beta ring,7,46,53,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB8,-0.0878746927170413,-1.1817707490395,-0.337840520744274,2.47459626896139e-19,4.70431061547348e-18,-1,dn,Immunoproteasome,6,45,51,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMB9,-0.134474582981016,-1.65385417191227,-0.623559655328138,1.61405357389922e-42,9.14797444834184e-41,-1,dn,Immunoproteasome,6,44,50,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMC1,0.205910737190009,1.45289286776719,0.456946287180277,3.41947493625231e-34,1.25312083507238e-32,1,up,RP 19S base,5,42,47,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMC2,0.162222939214155,1.04081742870376,0.363561397188525,1.52348512900623e-19,2.93286957851938e-18,1,up,RP 19S base,5,41,46,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMC3,0.131099759720301,1.55356518634812,0.284679846621401,6.95290553581973e-22,1.51782925871663e-20,1,up,RP 19S base,5,40,45,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMC4,0.174117511998013,1.69991328655641,0.445522459780769,6.57367694516385e-37,2.70201811372163e-35,1,up,RP 19S base,5,39,44,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMC5,0.0920193169050119,1.113595827368,0.28789535265021,2.93671611689932e-16,4.46625576111771e-15,1,up,RP 19S base,5,38,43,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMC6,0.195327073540089,1.67454910939887,0.634369439854073,1.83980973452355e-45,1.12672911594143e-43,1,up,RP 19S base,5,37,42,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD1,0.797125929551241,3.5179391576412,1.2,1.71324045719244e-180,2.60555319531351e-177,1,up,RP 19S base,5,36,41,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD11,0.330724007329117,2.0196360577424,0.833115516185064,1.70508703310205e-72,2.39367987339327e-70,1,up,RP 19S lid,4,27,31,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD12,0.281368387769542,1.54546031429728,0.694335792259268,7.19866842035969e-47,4.72574455653109e-45,1,up,RP 19S lid,4,26,30,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD13,0.219405920916115,1.59104409112336,0.492886445178974,1.85045280128156e-40,9.22698459655424e-39,1,up,RP 19S lid,4,25,29,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD14,0.672650704457221,2.94342986679994,1.2,3.34557712816954e-146,3.3920434771719e-143,1,up,RP 19S lid,4,24,28,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD2,0.333645228891184,2.17391551224527,0.77591601488974,4.42711616734405e-73,6.41229127412927e-71,1,up,RP 19S base,5,35,40,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD3,0.14468396592577,1.35943066609739,0.333988961444714,5.46709832188831e-25,1.38961760967217e-23,1,up,RP 19S lid,4,32,36,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD4,0.216780284931684,1.74253101469644,0.56822601343281,9.01112933048525e-46,5.55584832031607e-44,1,up,RP 19S base,5,34,39,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD5,0.0317143444660473,-0.063770832542101,-0.00841882397336974,0.646336678220723,0.684996769891301,-1,dn,RP-associated,0,2,2,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD6,0.182794572998561,1.51652958450227,0.484123037866425,8.94009834863544e-37,3.62570655250215e-35,1,up,RP 19S lid,4,31,35,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD7,0.235165880652135,1.45050965567751,0.576126134255746,4.54699923274766e-41,2.37093531421842e-39,1,up,RP 19S lid,4,30,34,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD8,0.142224403961089,1.07617545219206,0.317191898319304,2.12038396664695e-18,3.74971001853749e-17,1,up,RP 19S lid,4,29,33,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMD9,0.0736928262796204,0.31698746432033,0.0787843120711423,0.00455171976537252,0.0114736029997304,1,up,RP 19S lid,4,28,32,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSME1,-0.0815731596284525,-1.1217127940234,-0.416668483036453,3.58157882089007e-20,7.02836704099395e-19,-1,dn,PA28 11S,3,23,26,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSME2,-0.088557959780322,-1.07254256168792,-0.333260947963192,3.17710696237275e-17,5.15855890242907e-16,-1,dn,PA28 11S,3,22,25,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSME3,0.0223430455167681,0.442835844344396,0.0335143261108012,0.153802734538952,0.205928896926178,1,up,PA28 11S,3,21,24,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSME4,0.267504168967035,1.17348016893718,0.570703537683654,8.05023399692675e-34,2.88072098909634e-32,1,up,PA200,2,20,22,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMF1,0.0508374425766133,-0.140671718791042,-0.0250881698095133,0.173918285548981,0.227208465698821,-1,dn,RP-associated,0,4,4,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMG1,0.0338705525467874,-0.631649595140313,-0.0300337071604475,0.0497380428998055,0.0817948816863802,-1,dn,CP-associated,1,19,20,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMG2,0.0882327044433693,-0.0643112541519313,0.00463163611162587,0.00310912858999942,0.00829798139331522,1,up,CP-associated,1,18,19,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMG3,0.111520421651365,-0.327053891804938,-0.0128675815644112,0.0101064097018246,0.0221460890193719,-1,dn,CP-associated,1,17,18,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMG4,0.0278232613860348,-0.991492592715556,-0.116658216844415,6.96872663624664e-07,4.29659665917234e-06,-1,dn,CP-associated,1,16,17,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RAD23A,0.141060428352393,0.846337491322439,0.242237547531762,7.17036208489352e-13,8.63186728557432e-12,1,up,RP-associated,0,14,14,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RAD23B,0.210989087609426,1.07740303577638,0.456660704119871,3.26001746208814e-24,7.89062582004092e-23,1,up,RP-associated,0,13,13,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE3C,0.0118751534267079,-0.16041911437749,-0.0539514385146665,0.377853555721301,0.433863558066802,-1,dn,RP-associated,0,7,7,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBQLN1,0.353950075165908,1.29847864876419,0.682660804733443,9.35449731803205e-47,6.05388567567677e-45,1,up,RP-associated,0,12,12,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBQLN2,0.0256157604937094,-0.60631602980552,-0.138222939051528,4.73666465053344e-05,0.000207499111551213,-1,dn,RP-associated,0,11,11,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UCHL5,0.115302646760057,0.414975210714258,0.137185278066483,4.69183554099273e-05,0.000205732817451027,1,up,RP-associated,0,8,8,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP14,0.334294693198153,1.96973736853748,0.886397048607399,1.08947914817418e-69,1.44079669957818e-67,1,up,RP-associated,0,9,9,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,ZFAND5,0.16141593548908,1.36516148660519,0.389710727817504,1.04125756227398e-26,2.9692110174219e-25,1,up,RP-associated,0,10,10,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_em,72,bortezomib,dmso,180,ADRM1,0.20313235213763,1.54086423317217,0.351600318302919,3.59095731059596e-09,7.61929662537351e-08,1,up,RP 19S base,5,33,38,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,ECPAS,0.497604814153829,2.09496493571619,1.03835704069627,2.67781230249077e-27,3.57867632186602e-25,1,up,RP-associated,0,5,5,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PAAF1,-0.0191994776865137,0.609086240476228,0.0652368509615902,0.269213932278235,0.401747453337241,1,up,RP-associated,0,1,1,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,POMP,0.237669205860401,0.98415481117935,0.400324427092533,3.33799636716143e-08,6.07488200641534e-07,1,up,CP-associated,1,15,16,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PRKN,0.164283859932851,0.678961182322309,0.319290124547332,0.00250067885827996,0.0129055207475728,1,up,RP-associated,0,6,6,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA1,0.226214634101664,1.11908818693456,0.536957962741597,1.61145740403137e-09,3.63450619538965e-08,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA2,0.201854754959754,0.534731681085356,0.284993147597409,1.97109742746811e-05,0.000197451310279911,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA3,0.137455144727216,0.557439866601926,0.266961276039909,0.00185504249484265,0.0100850336969163,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA4,0.154943748543655,0.987374221232516,0.345075209955323,4.28308676608282e-06,4.99995706908748e-05,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA5,0.290584269858943,0.806029371093428,0.456223332149603,4.18280379573068e-10,1.02892376887287e-08,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA6,0.220492842483122,0.929010386566243,0.438036214184956,3.0338090240605e-07,4.62105194610887e-06,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMA7,0.221740556261561,0.431418615715451,0.295997095060891,5.08177285441281e-05,0.00045927368305374,1,up,CP 20S alpha ring,8,53,61,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB1,0.183666101792399,0.645227235014074,0.313443228345421,1.17500415518045e-05,0.000124508724325275,1,up,CP 20S beta ring,7,52,59,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB10,-0.0479255896891358,-0.242485016145155,-0.0812438202301258,0.348015416232917,0.476764081540628,-1,dn,Immunoproteasome,6,43,49,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB2,0.158532872650551,1.54348264770351,0.586234133303369,9.11917727353087e-13,2.9909565313991e-11,1,up,CP 20S beta ring,7,51,58,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB3,0.24219830333058,0.874716694212304,0.334183575325136,2.49983715901104e-07,3.8860315836432e-06,1,up,CP 20S beta ring,7,50,57,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB4,0.221562504254735,1.33996393898042,0.566752053848953,2.64143678991932e-12,8.18388408890575e-11,1,up,CP 20S beta ring,7,49,56,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB5,0.128579541232956,0.782969607520913,0.200144043401136,0.00124836751073494,0.0072725326552509,1,up,CP 20S beta ring,7,48,55,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB6,0.109011350323857,1.2886204024021,0.343026856079024,3.10328505079279e-07,4.70166063363768e-06,1,up,CP 20S beta ring,7,47,54,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB7,0.34159636144602,2.46507554625017,1.00576413440144,3.23153534951785e-30,5.9051362284863e-28,1,up,CP 20S beta ring,7,46,53,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB8,0.00711857194839184,-1.18302845651724,-0.302223564179603,9.21414867519281e-06,0.000100491458267572,-1,dn,Immunoproteasome,6,45,51,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMB9,-0.140575916155333,-1.61889058680195,-0.590179184472071,7.95859940008924e-13,2.6199006995735e-11,-1,dn,Immunoproteasome,6,44,50,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMC1,0.158840458184236,0.831850670550568,0.28782496929113,0.000113785201476134,0.000919524092073376,1,up,RP 19S base,5,42,47,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMC2,0.115040323092404,1.10875535831703,0.370179650963147,1.80294884583028e-06,2.30952846431535e-05,1,up,RP 19S base,5,41,46,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMC3,0.148557090100686,1.0053712306246,0.224995596753317,2.24757828917666e-05,0.000221151824189976,1,up,RP 19S base,5,40,45,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMC4,0.258525024176424,1.15960387071337,0.376928881627334,7.28861463999333e-09,1.47986973892291e-07,1,up,RP 19S base,5,39,44,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMC5,0.138573101212847,0.804235796867663,0.237188631450045,1.9922633691425e-05,0.000198649512330756,1,up,RP 19S base,5,38,43,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMC6,0.287495585621617,2.10215037614326,0.785339038898951,4.14398339306288e-21,3.19872649150733e-19,1,up,RP 19S base,5,37,42,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD1,0.719159627941686,3.05570859736316,1.2,3.89005907830394e-45,1.39326355948534e-42,1,up,RP 19S base,5,36,41,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD11,0.405616503397755,1.98968499317334,0.903786893187172,3.74381669586632e-27,4.92972569040986e-25,1,up,RP 19S lid,4,27,31,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD12,0.352539463382253,1.96764684407798,0.869118542290422,4.23313731013245e-22,3.67995257038116e-20,1,up,RP 19S lid,4,26,30,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD13,0.197707577333657,1.84040137443799,0.550041361358863,3.48200644966177e-15,1.53585644090007e-13,1,up,RP 19S lid,4,25,29,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD14,0.642844116691375,3.01344720210452,1.2,5.53770536112123e-45,1.90710053090306e-42,1,up,RP 19S lid,4,24,28,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD2,0.301153931512302,1.61388353629662,0.612854201974131,5.64616951065994e-17,2.93929080223541e-15,1,up,RP 19S base,5,35,40,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD3,0.257198898142721,1.21332725277125,0.351984028566069,1.05532072444264e-08,2.08135281203952e-07,1,up,RP 19S lid,4,32,36,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD4,0.207712501471101,1.9927580418961,0.626609669366722,8.87061964905084e-18,5.02705875554438e-16,1,up,RP 19S base,5,34,39,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD5,0.181575728324618,0.261879460114264,0.0975410469235378,0.00939182860671644,0.0366424546163569,1,up,RP-associated,0,2,2,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD6,0.177237488929746,1.68065577220737,0.522414925545794,1.79525008656997e-12,5.6600948151928e-11,1,up,RP 19S lid,4,31,35,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD7,0.316442134568786,1.32594980571947,0.589331275556311,1.54719919395021e-15,7.03229521960923e-14,1,up,RP 19S lid,4,30,34,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD8,0.186099367812008,1.0300653487255,0.354983863052485,1.2310181494367e-08,2.41134549827118e-07,1,up,RP 19S lid,4,29,33,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD9,0.19668708448305,0.297117935767444,0.097163715881522,0.000659860820105391,0.00426598829113622,1,up,RP 19S lid,4,28,32,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSME1,-0.0998467287123854,-1.23690636600552,-0.449823519643155,3.19917917615022e-08,5.869969332633e-07,-1,dn,PA28 11S,3,23,26,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSME2,-0.0885106956566243,-1.45563757415245,-0.451629862897474,2.02561280714901e-09,4.4841918097884e-08,-1,dn,PA28 11S,3,22,25,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSME3,0.121235995458403,-0.300806913150257,-0.018111986743671,0.259435165747845,0.392860218857806,-1,dn,PA28 11S,3,21,24,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSME4,0.269394117673942,1.63406621848719,0.771250625822752,7.72055991859982e-15,3.32355257265109e-13,1,up,PA200,2,20,22,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMF1,0.105154233279664,0.0252017884453868,0.0354426675156956,0.129870261053408,0.246368287600046,1,up,RP-associated,0,4,4,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMG1,0.0870303816567743,-0.905880501393713,-0.0459338059421241,0.100474008902556,0.207386877757836,-1,dn,CP-associated,1,19,20,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMG2,0.139414929200098,0.0798134982355218,0.0504106166951132,0.0373875615249172,0.103132540324741,1,up,CP-associated,1,18,19,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMG4,-0.0130772595128796,-0.966401759044839,-0.110864193213343,0.022984481054699,0.0720851290240892,-1,dn,CP-associated,1,16,17,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RAD23A,0.15751327104273,0.721125204112025,0.25668028604677,7.20792130922603e-05,0.000617605046916841,1,up,RP-associated,0,14,14,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,RAD23B,0.262598276477781,1.42197006109699,0.594305992437448,1.36829050732457e-12,4.40229940903894e-11,1,up,RP-associated,0,13,13,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,UBE3C,0.0858148511648116,-0.166446632062254,-0.0120760013899049,0.195569225826701,0.325065314284812,-1,dn,RP-associated,0,7,7,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,UBQLN1,0.346021322898767,1.17061431771105,0.621474208157827,3.3683974612336e-14,1.3345411888445e-12,1,up,RP-associated,0,12,12,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,UBQLN2,0.0608997132920652,-0.441328686240025,-0.0745016990233341,0.136659267226321,0.255032738379424,-1,dn,RP-associated,0,11,11,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,UCHL5,0.0149799755064552,0.333422039185271,0.0822631543308659,0.41644131764753,0.537370739042511,1,up,RP-associated,0,8,8,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,USP14,0.450781335086359,1.71200398239103,0.873989973134968,1.55070200692206e-22,1.37475106633466e-20,1,up,RP-associated,0,9,9,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,ZFAND5,0.191814597626088,1.78131963509778,0.456864874575279,5.93656026458443e-12,1.79536192903587e-10,1,up,RP-associated,0,10,10,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_naive,72,bortezomib,dmso,1352,ADRM1,0.182274435431646,1.77192851167728,0.243348652464305,8.23487519116284e-41,1.434010093688e-39,1,up,RP 19S base,5,33,38,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,ECPAS,0.485832753832155,2.49070297700174,1.2,6.1534674799029e-220,1.75883075658328e-217,1,up,RP-associated,0,5,5,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PAAF1,0.0692927042091901,0.175381211600578,0.0289523278358394,0.0707188583484077,0.0822836351558045,1,up,RP-associated,0,1,1,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,POMP,0.178198215603524,1.37404975001302,0.474633430572799,3.04530385680119e-62,9.59791774487645e-61,1,up,CP-associated,1,15,16,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PRKN,0.0906959175330067,-0.0409607251681562,0.0242097929316563,0.0124135991283168,0.0168654848671723,1,up,RP-associated,0,6,6,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMA1,-0.00156439448086679,0.255745400630179,0.110642235532759,0.00769284183538604,0.0109001651236778,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMA2,0.148655044634409,0.899932971594155,0.345723128389074,5.78349646592321e-34,8.00323909950542e-33,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD4 Naive,#93A7D1,1,7
t_cd4_naive,72,bortezomib,dmso,1352,PSMA3,0.141562199705911,0.620959980032422,0.288352437591336,6.19568761475013e-24,5.88270958060296e-23,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD4 Naive,#93A7D1,1,7
