barcodes,treatment,timepoint,seurat_clusters,aifi_cell_type,cell_type_label,cell_type_color,UMAP_1,UMAP_2,treatment_color,timepoint_color
40a3467cfb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.10515906703453,3.48888159172895,#000000,#F24C3D
7bcc0100fb8011eda0a9e2763843e521,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.92182204830666,5.29689836876752,#000000,#F24C3D
ed8154a4fb7f11ed898e2a71e2203848,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.750727034688187,5.23390531914594,#000000,#F24C3D
3bc5b5d2fb8111eda35df29f570c0793,dmso,72,5,t_cd8_memory,CD8 Memory,#009444,-4.58317015278358,-7.77059617263911,#000000,#F24C3D
b7255b5efb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.70667483699303,2.66762686150434,#000000,#F24C3D
46b4637cfb7b11ed8a1abe9d4c5fcb23,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-2.03492624270935,-7.74152516944049,#000000,#F24C3D
9a65b6f6fb8011edb519365d129239e0,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.58956601512413,-11.1034774742806,#000000,#F24C3D
f4eb837cfb7f11ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.72870089900475,4.38085317986371,#000000,#F24C3D
827808aefb8111ed99031af2246d8fa2,dmso,72,5,t_cd8_memory,CD8 Memory,#009444,-4.43266162979622,-7.8129220120394,#000000,#F24C3D
8ff15cd8fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.62266471278648,6.30730390923383,#000000,#F24C3D
896953c0fb8111ed99031af2246d8fa2,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.93559829103966,4.83688784020307,#000000,#F24C3D
75541466fb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.833426498293686,4.65138960259321,#000000,#F24C3D
4326072efb7b11ed8a1abe9d4c5fcb23,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.0881774653194425,-8.72040748221514,#000000,#F24C3D
94492676fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.71232964885216,5.2972693480766,#000000,#F24C3D
799a0b8efb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.47405221354942,4.74674654381635,#000000,#F24C3D
4840e1dcfb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.04984547984581,3.69735098259809,#000000,#F24C3D
46cb5e90fb8211ed9d09f6494964bb81,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.1144824255703,-11.2935359440529,#000000,#F24C3D
8a97d168fb8111ed99031af2246d8fa2,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.00325896632652,-10.889739748069,#000000,#F24C3D
839d15bcfb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.44342257869225,6.16669702904584,#000000,#F24C3D
3afaf3c4fb8111eda35df29f570c0793,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-0.654509044766617,-9.02054404837725,#000000,#F24C3D
7eb8aaa2fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.431140684008407,5.98702764885785,#000000,#F24C3D
0b43c224fb8011ed8e8a7625f34dfd6b,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,-0.357313371777725,4.96319342034223,#000000,#F24C3D
48a10e74fb7b11ed8a1abe9d4c5fcb23,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.83610606896896,4.68274641411664,#000000,#F24C3D
1eea4f3cfb8011ed8e8a7625f34dfd6b,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,-3.11257389891167,-9.57629453761218,#000000,#F24C3D
1b6ccf06fb8011ed8e8a7625f34dfd6b,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.2744150389431,-11.0809655152046,#000000,#F24C3D
4aa9178efb7b11ed933dc6f18f77c1a7,dmso,72,8,t_cd8_memory,CD8 Memory,#009444,-4.28353486168404,-9.97719525916217,#000000,#F24C3D
2eefcb3efb8311ed9fae72654f839162,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.838716291308212,3.88968420403364,#000000,#F24C3D
dcedb6b6fb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.58157327067833,5.42800093071821,#000000,#F24C3D
47b4ec9cfb7b11ed933dc6f18f77c1a7,dmso,72,2,t_cd8_naive,CD8 Naive,#8DC63F,0.134843133806991,-9.53630387408374,#000000,#F24C3D
76a740aefb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.42943265330772,5.73209810631635,#000000,#F24C3D
83a10c9efb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.35449817073326,4.5597376860893,#000000,#F24C3D
87e94b0efb8111ed99031af2246d8fa2,dmso,72,9,t_cd8_memory,CD8 Memory,#009444,-12.1452920209171,-7.71144628150103,#000000,#F24C3D
4c99fdb4fb8111eda35df29f570c0793,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.38094689738731,3.67652941124799,#000000,#F24C3D
e09e5860fb8711edbbcffe1e90e63656,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-2.46675188797731,-8.11267117036221,#000000,#F24C3D
450f3144fb8211ed9d09f6494964bb81,dmso,72,2,t_cd8_naive,CD8 Naive,#8DC63F,0.828307174563217,-2.67261886222003,#000000,#F24C3D
f97a3c4eff2111edaa5fda2b1e723be2,dmso,72,7,t_cd8_naive,CD8 Naive,#8DC63F,0.898115657686996,-2.64883660895465,#000000,#F24C3D
cc528494fb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.44007041347008,3.7358851470268,#000000,#F24C3D
46f013eefb8111eda35df29f570c0793,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.4143555392025,4.45904970543744,#000000,#F24C3D
9a59ea74fb8011edb519365d129239e0,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.992383979677963,5.32467413323285,#000000,#F24C3D
952ceacefb8011edb519365d129239e0,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.83305051219444,3.29882574456098,#000000,#F24C3D
44eb7f38fb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.41962935817223,3.90645742791059,#000000,#F24C3D
ce5fdca4fb7e11edb9e426a51887eecf,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.2923716675045,5.46500444786908,#000000,#F24C3D
b9965f64fb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.34511353862267,5.59853697197797,#000000,#F24C3D
9eae2faefb8011edb519365d129239e0,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.64356448543053,6.64588880913617,#000000,#F24C3D
2ea52f0cfb8311ed9fae72654f839162,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.83504227507134,5.12702131646039,#000000,#F24C3D
dfe8b456fb8711edbbcffe1e90e63656,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-2.13673598277588,-8.07294013721583,#000000,#F24C3D
d635d36cfb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.60970618617516,3.80483484642865,#000000,#F24C3D
7ec21c72fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.389390252947616,4.7970480956352,#000000,#F24C3D
c89cfceafb8111edb32712c42668f295,dmso,72,5,t_cd8_memory,CD8 Memory,#009444,-4.2235269318821,-7.33623927456973,#000000,#F24C3D
fbad2242fb7f11ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.62891700160484,4.74066210167768,#000000,#F24C3D
c5d829cefb7e11edb9e426a51887eecf,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.41757657420616,4.74233484642865,#000000,#F24C3D
d38802cafb8711edbbcffe1e90e63656,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-2.22619042503853,-7.95197563243745,#000000,#F24C3D
8c8980bcfb8011edb519365d129239e0,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.76262938189526,5.97362280266645,#000000,#F24C3D
455bb5d4fb7b11ed8a1abe9d4c5fcb23,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-0.440452076077652,-10.025721546241,#000000,#F24C3D
d8fadedafb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.85705878627281,4.53435755150678,#000000,#F24C3D
fc4d015eff2111edaa5fda2b1e723be2,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,1.12938501727562,2.56681967156293,#000000,#F24C3D
ed6ca09afb7f11ed898e2a71e2203848,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-1.27080247509499,-7.56481960041163,#000000,#F24C3D
bc94faaefb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.50132443797569,4.46003485100629,#000000,#F24C3D
ee227a28fb7f11ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.23892214190941,3.74972105400922,#000000,#F24C3D
46b981cafb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.9571531046627,3.85649156945112,#000000,#F24C3D
9c458d2efb8111ed99031af2246d8fa2,dmso,72,7,t_cd8_memory,CD8 Memory,#009444,0.750429891466903,-3.49812793357012,#000000,#F24C3D
33e5a3acfb8311ed9fae72654f839162,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.893957160830307,4.21391725914838,#000000,#F24C3D
290be798fb8311ed9fae72654f839162,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.68673303019981,4.83541822808149,#000000,#F24C3D
4748c012fb7b11ed933dc6f18f77c1a7,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.81207004892845,5.45620203392865,#000000,#F24C3D
1f1cfbd0fb8011ed8e8a7625f34dfd6b,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.37483718287926,5.52892256157758,#000000,#F24C3D
038ffdeafb8011ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.34917285335045,3.86902189629438,#000000,#F24C3D
7b052558fb8011eda0a9e2763843e521,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-1.95852182018776,-1.22004508597491,#000000,#F24C3D
b75b86f2fb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,4.22631003749351,4.70486021416547,#000000,#F24C3D
ed6f3396fb7f11ed898e2a71e2203848,dmso,72,2,t_cd8_naive,CD8 Naive,#8DC63F,0.682555698275375,-3.15011262519,#000000,#F24C3D
428245a2fb8111eda35df29f570c0793,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,0.961858533739853,-11.7175524197304,#000000,#F24C3D
2dcd7d14fb8311ed9fae72654f839162,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.39439442050438,4.22724390404584,#000000,#F24C3D
3bc51b18fb8111eda35df29f570c0793,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.10525681865196,4.33921003716352,#000000,#F24C3D
922dee9afb8011edb519365d129239e0,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-0.806322075009537,-8.82706254346011,#000000,#F24C3D
ce570dc2fb7e11edb9e426a51887eecf,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.59047083514948,5.62454748528364,#000000,#F24C3D
b31cb6c4fb7e11ed84ffaefa3cccb57a,dmso,72,10,t_cd8_memory,CD8 Memory,#009444,-1.98836860764046,-1.71721315009234,#000000,#F24C3D
8601c62cfb8111ed99031af2246d8fa2,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.91921100723763,5.28687620537641,#000000,#F24C3D
45f9fae0fb8111eda35df29f570c0793,dmso,72,2,t_cd8_naive,CD8 Naive,#8DC63F,0.115245126604843,-8.3288195691788,#000000,#F24C3D
fbd1789aff2111edaa5fda2b1e723be2,dmso,72,7,t_cd8_naive,CD8 Naive,#8DC63F,0.862597726702499,-2.48772668463824,#000000,#F24C3D
43790d98fb7b11ed933dc6f18f77c1a7,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.18352653872948,5.04394865410688,#000000,#F24C3D
15d5c494fb8011ed8e8a7625f34dfd6b,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.71374585521202,5.71257448571088,#000000,#F24C3D
487518aafb7b11ed933dc6f18f77c1a7,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.9582836855648,2.57865190880658,#000000,#F24C3D
cab76c6efb7b11ed8d7c62b1232be981,dmso,72,7,t_cd8_naive,CD8 Naive,#8DC63F,0.876208804964828,-2.82970952612994,#000000,#F24C3D
b8d376e0fb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.68194415461998,4.54833555596235,#000000,#F24C3D
910fb3eefb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.64456059825401,5.55007887261274,#000000,#F24C3D
10187b8cfb8011ed8e8a7625f34dfd6b,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.0244920481441495,-8.65490495783923,#000000,#F24C3D
bdaa632afb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.9475062121151,5.15857172387006,#000000,#F24C3D
4596b710fb7b11ed8a1abe9d4c5fcb23,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.57030703914146,6.19199991600873,#000000,#F24C3D
7a6b3d62fb8011eda0a9e2763843e521,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.0165546168087003,-8.05971515176532,#000000,#F24C3D
43132cacfb8111eda35df29f570c0793,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-1.84358886587639,-8.16037518901465,#000000,#F24C3D
447e45eefb8211ed9d09f6494964bb81,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.956238366246414,5.57357073204877,#000000,#F24C3D
8e6d787efb8111ed99031af2246d8fa2,dmso,72,5,t_cd8_memory,CD8 Memory,#009444,-4.46464047539253,-7.31650811059115,#000000,#F24C3D
c88c75c8fb8111edb32712c42668f295,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.08070842134972,5.27585268395307,#000000,#F24C3D
2e15db36fb8311ed9fae72654f839162,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.90955958473702,5.19869375603559,#000000,#F24C3D
9579111afb8011edb519365d129239e0,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.15933396708946,3.74920416252973,#000000,#F24C3D
ce2d3d1cfb7e11edb9e426a51887eecf,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.70424821269493,6.05668497460248,#000000,#F24C3D
8bd99904fb8011edb519365d129239e0,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.762245916247177,-10.6240761242592,#000000,#F24C3D
d2a026f8fb8711edbbcffe1e90e63656,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.36640692460556,4.84055662529828,#000000,#F24C3D
403929a4fb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.29519107234459,6.13128805535199,#000000,#F24C3D
473e77f6fb7b11ed8a1abe9d4c5fcb23,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.11547019374351,1.87069845574262,#000000,#F24C3D
f5622d06fb7f11ed898e2a71e2203848,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.0982938040493,-10.4507751427376,#000000,#F24C3D
4ac4eb60fb8211ed9d09f6494964bb81,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-0.772315002560807,-8.33164247495768,#000000,#F24C3D
c7ac4f48fb8111edb32712c42668f295,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.88771543610115,4.94381094353559,#000000,#F24C3D
7453ba3afb8011eda0a9e2763843e521,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.389535688280868,-9.15038144213793,#000000,#F24C3D
12bde3eafb8011ed8e8a7625f34dfd6b,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.72112784492989,5.37210798638227,#000000,#F24C3D
ca38b972fb8111edb32712c42668f295,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.35166075122337,-10.6713998280251,#000000,#F24C3D
7deba724fb8011eda0a9e2763843e521,dmso,72,2,t_cd8_naive,CD8 Naive,#8DC63F,-0.590365983128739,-8.35025384647486,#000000,#F24C3D
44c54d96fb8111eda35df29f570c0793,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-0.538307524800492,-10.0638368092263,#000000,#F24C3D
43ae2468fb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.19857575786095,3.12472677605512,#000000,#F24C3D
23acfa26fb8311ed9fae72654f839162,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.85844113719444,4.84416914360883,#000000,#F24C3D
47141ab0fb7b11ed933dc6f18f77c1a7,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,-0.438553548932267,-11.4020137749398,#000000,#F24C3D
772e08a0fb8011eda0a9e2763843e521,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,-0.386475540280533,-11.2455470524514,#000000,#F24C3D
b31b618efb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.20072629344444,3.92132425682905,#000000,#F24C3D
bf95baf6fb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.07222297084312,4.10095835106733,#000000,#F24C3D
ff567fcefb7f11ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.52934195888023,5.29607820885541,#000000,#F24C3D
308461c6fb8311ed9fae72654f839162,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.90882899653892,5.30001116173627,#000000,#F24C3D
c17a8ffcfb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.100749515414047,4.60043001549604,#000000,#F24C3D
7c5c6aecfb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.27679946315269,3.48527956383588,#000000,#F24C3D
76831ad0fb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.7924449671505,4.04861879723432,#000000,#F24C3D
d3e25a4afb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.34859325778465,4.01496076958539,#000000,#F24C3D
f7a9efa4fb7f11ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.14448335063438,4.41278696434858,#000000,#F24C3D
78889008fb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.60590340983849,4.56155062096479,#000000,#F24C3D
496ef882fb8211ed9d09f6494964bb81,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-0.643737293362808,-9.01464116198657,#000000,#F24C3D
200eb466fb8011ed8e8a7625f34dfd6b,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.69917719769497,4.75095320122602,#000000,#F24C3D
ccadadb4fb7e11edb9e426a51887eecf,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.4347473155262,4.73267031090619,#000000,#F24C3D
3ee67732fb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.59635283839684,3.83099031823041,#000000,#F24C3D
d1f19a86fb7b11ed8d7c62b1232be981,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.72428681743126,3.45344782250287,#000000,#F24C3D
45a94bb4fb7b11ed8a1abe9d4c5fcb23,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.78033483731766,5.00335646050336,#000000,#F24C3D
74507f46fb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.19656207454185,3.00731230156781,#000000,#F24C3D
dbc19e24fb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.62838675868492,5.98879576104047,#000000,#F24C3D
49f54180fb8211ed9d09f6494964bb81,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.7614391077755,5.63698244469526,#000000,#F24C3D
b965e5a2fb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.81171586406212,4.6317534484184,#000000,#F24C3D
2f7214f6fb8111eda35df29f570c0793,dmso,72,2,t_cd8_naive,CD8 Naive,#8DC63F,-0.273019529462052,-9.94649791342852,#000000,#F24C3D
bb571e92fb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.4727747668026,2.82386637108686,#000000,#F24C3D
85f92cd8fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.19037725818138,3.93279409783246,#000000,#F24C3D
bfb6d51afb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.34929349315147,3.8204159774101,#000000,#F24C3D
48af14e2fb7b11ed933dc6f18f77c1a7,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.99767091166954,4.51269960778119,#000000,#F24C3D
923f6232fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.4911058176754,2.90435743706586,#000000,#F24C3D
d0971882fb7b11ed8d7c62b1232be981,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.86298880684395,4.69574404137494,#000000,#F24C3D
77e6881cfb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.92259194743614,3.29704904930951,#000000,#F24C3D
c1b5601efb7e11ed84ffaefa3cccb57a,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.60100177633781,5.86250543969037,#000000,#F24C3D
7b6c5d72fb8011eda0a9e2763843e521,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,-0.983798004269791,5.58706236260297,#000000,#F24C3D
c0f1f45afb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.560650371432113,3.76553202050092,#000000,#F24C3D
c6e0501afb7b11ed8d7c62b1232be981,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.11861636531334,4.5907321013725,#000000,#F24C3D
eec8676cfb7f11ed898e2a71e2203848,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,-1.28491971600075,-7.80004003269313,#000000,#F24C3D
cb216decfb8711edbbcffe1e90e63656,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.51232840907555,5.15594625847699,#000000,#F24C3D
7582d558fb8011eda0a9e2763843e521,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.75501377093811,5.40140295403364,#000000,#F24C3D
b116ae04fb8111edb32712c42668f295,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.0709755648372647,-9.2800114117348,#000000,#F24C3D
ba9cddacfb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.61280801188927,5.25661516564252,#000000,#F24C3D
4232bcc2fb7b11ed933dc6f18f77c1a7,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.65691033709068,4.68868780510785,#000000,#F24C3D
445e4fcafb7b11ed8a1abe9d4c5fcb23,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.9395020235775,5.98298216240766,#000000,#F24C3D
c8f7c90afb7b11ed8d7c62b1232be981,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,-0.239263273358536,5.12476587670209,#000000,#F24C3D
95a14044fb8111ed99031af2246d8fa2,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.19222227442284,4.92078256981733,#000000,#F24C3D
782a9c5afb8011eda0a9e2763843e521,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,-0.308644271969986,-11.6397709809029,#000000,#F24C3D
97e25ddefb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.953472398638534,5.39490175621869,#000000,#F24C3D
c0a9ce94fb7e11ed84ffaefa3cccb57a,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-1.70235804426689,-8.11810752374766,#000000,#F24C3D
9a99aee2fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.05922248256187,5.97749281304242,#000000,#F24C3D
b7dfcf86fb8111edb32712c42668f295,dmso,72,3,t_cd8_memory,CD8 Memory,#009444,1.0999343622921,-10.5774042568886,#000000,#F24C3D
cd97b880fb7b11ed8d7c62b1232be981,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.49071814906578,4.37873793022992,#000000,#F24C3D
9463a924fb8111ed99031af2246d8fa2,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.75473859202843,4.41384363549115,#000000,#F24C3D
909f4376fb8011edb519365d129239e0,dmso,72,4,t_cd8_memory,CD8 Memory,#009444,-2.44421476829071,-7.78041818363307,#000000,#F24C3D
45ed86c6fb7b11ed933dc6f18f77c1a7,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,3.56746079814415,4.74871111290815,#000000,#F24C3D
b1c929dafb8111edb32712c42668f295,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.84777540671845,4.93977594750287,#000000,#F24C3D
c1be183afb7e11ed84ffaefa3cccb57a,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.97953870189171,6.1245398558891,#000000,#F24C3D
b5f8e50efb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.65080191981773,4.25240469353559,#000000,#F24C3D
fce9979eff2111edaa5fda2b1e723be2,dmso,72,5,t_cd8_memory,CD8 Memory,#009444,-4.0105095874073,-7.87106585127948,#000000,#F24C3D
b3988c24fb8111edb32712c42668f295,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,0.888394616961288,4.73555708306196,#000000,#F24C3D
410a99aefb8111eda35df29f570c0793,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.57184483897667,4.70546770470502,#000000,#F24C3D
ee93b9ccfb7f11ed898e2a71e2203848,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,2.37953021419029,5.20052385704877,#000000,#F24C3D
78312e62fb8011eda0a9e2763843e521,dmso,72,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.899935341954422,5.77015352623823,#000000,#F24C3D
7481f9fefb8011eda0a9e2763843e521,dmso,72,2,t_cd8_memory,CD8 Memory,#009444,0.188547872423935,-11.171289440223,#000000,#F24C3D
486b6f30fb7b11ed933dc6f18f77c1a7,dmso,72,0,t_cd8_naive,CD8 Naive,#8DC63F,1.76369311702232,5.71408415215375,#000000,#F24C3D
