barcodes,treatment,timepoint,seurat_clusters,aifi_cell_type,cell_type_label,cell_type_color,UMAP_1,UMAP_2,treatment_color,timepoint_color
440bee60fb7b11ed933dc6f18f77c1a7,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,8.59610951080768,-2.1959175589493,#FF9F45,#F2BE22
b1a5a960fb8111edb32712c42668f295,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.64375865325482,-0.149568704049897,#FF9F45,#F2BE22
c596194cfb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.07973658904583,0.535690891463447,#FF9F45,#F2BE22
bb9005c2fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.55544459685833,0.374401914794136,#FF9F45,#F2BE22
fcbcd3e4fb7f11ed898e2a71e2203848,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.44294798508137,-4.55165631799014,#FF9F45,#F2BE22
b62e8faefb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.23708140716107,3.24118297072141,#FF9F45,#F2BE22
46e375c0fb8211ed9d09f6494964bb81,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.65602505341022,-2.52761728791506,#FF9F45,#F2BE22
350e3a0afb8311ed9fae72654f839162,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.48203837737591,3.08251183005064,#FF9F45,#F2BE22
fadd52ecfb7f11ed898e2a71e2203848,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,8.94611370697468,-4.37294585732729,#FF9F45,#F2BE22
3a326402fb8311ed9fae72654f839162,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.98440301284344,2.99285547705381,#FF9F45,#F2BE22
836d39aafb8111ed99031af2246d8fa2,bortezomib,4,13,t_cd4_naive,CD4 Naive,#93A7D1,-4.50905215606243,-0.43752998588593,#FF9F45,#F2BE22
c789c7b4fb7e11edb9e426a51887eecf,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,4.78107249870746,-3.22241861848147,#FF9F45,#F2BE22
7fa5f348fb8111ed99031af2246d8fa2,bortezomib,4,8,t_cd4_treg,CD4 Treg,#E57A93,2.4819530262038,4.26338808508604,#FF9F45,#F2BE22
3346692cfb8311ed9fae72654f839162,bortezomib,4,7,t_cd4_cm,CD4 CM,#00AEEF,8.55606424942463,-1.62379128960879,#FF9F45,#F2BE22
43d9818afb8211ed9d09f6494964bb81,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-3.20680367812664,1.71577684851377,#FF9F45,#F2BE22
bdb1a87efb7e11ed84ffaefa3cccb57a,bortezomib,4,6,t_cd4_cm,CD4 CM,#00AEEF,-1.73645079001934,1.20341341467588,#FF9F45,#F2BE22
38a6c896fb8111eda35df29f570c0793,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-2.29141962394268,1.50621478529661,#FF9F45,#F2BE22
49e5bce4fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,10.2422124160811,-4.39802463082583,#FF9F45,#F2BE22
9eb83706fb8011edb519365d129239e0,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,4.61426580086201,-3.39969069985659,#FF9F45,#F2BE22
c34df88efb8111edb32712c42668f295,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.75103604659588,4.04851143332212,#FF9F45,#F2BE22
4c1eb96afb8111eda35df29f570c0793,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.01141774520428,1.76568357916563,#FF9F45,#F2BE22
966df608fb8011edb519365d129239e0,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-2.58254611358196,0.929038810450721,#FF9F45,#F2BE22
ba493244fb8111edb32712c42668f295,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.0926138176009,-2.49907810715945,#FF9F45,#F2BE22
1eaec5defb8011ed8e8a7625f34dfd6b,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-4.77208220824749,-3.21518738297732,#FF9F45,#F2BE22
27cf3a56fb8311ed9fae72654f839162,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.17265010014026,-4.02304465798647,#FF9F45,#F2BE22
c87dc25efb7b11ed8d7c62b1232be981,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.72670757904499,-4.10765368966372,#FF9F45,#F2BE22
325535fcfb8311ed9fae72654f839162,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,7.36466038361042,-2.74872882394106,#FF9F45,#F2BE22
c825f9aefb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.37687814101727,4.0857271430084,#FF9F45,#F2BE22
3c0fb060fb8111eda35df29f570c0793,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.91444027557819,-3.6548164608887,#FF9F45,#F2BE22
4329ede4fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.62231266632526,-1.8783192160538,#FF9F45,#F2BE22
cc1d76a0fb8711edbbcffe1e90e63656,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.61654913559406,-2.76511843232424,#FF9F45,#F2BE22
c43ceed8fb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.50247752532513,0.0981818911620861,#FF9F45,#F2BE22
c02c15c6fb7e11ed84ffaefa3cccb57a,bortezomib,4,8,t_cd4_treg,CD4 Treg,#E57A93,1.53978618054035,4.19983475180357,#FF9F45,#F2BE22
f05dee8afb7f11ed898e2a71e2203848,bortezomib,4,0,t_cd4_cm,CD4 CM,#00AEEF,-4.7322005020097,2.97118775816648,#FF9F45,#F2BE22
cc4fb638fb8711edbbcffe1e90e63656,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.93776857986896,-2.58657200364382,#FF9F45,#F2BE22
c6e856b4fb8711edbbcffe1e90e63656,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.65629660949261,0.24190800162046,#FF9F45,#F2BE22
98fffb6efb8011edb519365d129239e0,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.36085879668743,3.98063271017759,#FF9F45,#F2BE22
1edb50fefb8011ed8e8a7625f34dfd6b,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,7.30444300308674,-2.73752601174624,#FF9F45,#F2BE22
fa5e4588ff2111edaa5fda2b1e723be2,bortezomib,4,11,t_cd4_cm,CD4 CM,#00AEEF,9.7734204544112,0.725101399142433,#FF9F45,#F2BE22
c221ee82fb7e11edb9e426a51887eecf,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.62938416138141,-4.29862053422244,#FF9F45,#F2BE22
330e3c46fb8311ed9fae72654f839162,bortezomib,4,12,t_cd4_naive,CD4 Naive,#93A7D1,-6.95631301269085,2.38592355223386,#FF9F45,#F2BE22
be456796fb8111edb32712c42668f295,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.89977729186566,-0.904702616017174,#FF9F45,#F2BE22
481eff1afb7b11ed933dc6f18f77c1a7,bortezomib,4,9,t_cd4_cm,CD4 CM,#00AEEF,4.97121417656391,-1.14313794402392,#FF9F45,#F2BE22
c32908bafb7e11ed84ffaefa3cccb57a,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.44767701759785,-3.31462461976321,#FF9F45,#F2BE22
320c30a2fb8111eda35df29f570c0793,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.85569417342693,3.12143008681028,#FF9F45,#F2BE22
416d7534fb7b11ed933dc6f18f77c1a7,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.3228496299699,0.969295429904152,#FF9F45,#F2BE22
c3ca17d2fb7e11ed84ffaefa3cccb57a,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.38669169083088,-4.44271667031558,#FF9F45,#F2BE22
7745efcefb8011eda0a9e2763843e521,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,4.8910528434798,-0.151274007838082,#FF9F45,#F2BE22
c81a2f82fb7b11ed8d7c62b1232be981,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.73176014557331,-4.13884193925173,#FF9F45,#F2BE22
88df4f68fb8111ed99031af2246d8fa2,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.42174971237629,-4.1016929867676,#FF9F45,#F2BE22
c8a54602fb8111edb32712c42668f295,bortezomib,4,6,t_cd4_cm,CD4 CM,#00AEEF,-0.721061824412653,1.11214439841001,#FF9F45,#F2BE22
2f1802f2fb8311ed9fae72654f839162,bortezomib,4,9,t_cd4_em,CD4 EM,#1C75BC,7.14047587051838,-0.106380415242028,#FF9F45,#F2BE22
486ba040fb7b11ed933dc6f18f77c1a7,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.92107737198322,-3.40771229295046,#FF9F45,#F2BE22
333d3868fb8111eda35df29f570c0793,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,10.4323550476119,-4.04895122079165,#FF9F45,#F2BE22
bf018e44fb8111edb32712c42668f295,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,6.46375715866535,0.769467639643837,#FF9F45,#F2BE22
760425c2fb8011eda0a9e2763843e521,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-0.828621982188531,1.21051447363584,#FF9F45,#F2BE22
8ce071ecfb8011edb519365d129239e0,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,6.02907955780475,-1.27785075930865,#FF9F45,#F2BE22
bba39092fb7e11ed84ffaefa3cccb57a,bortezomib,4,12,t_cd4_cm,CD4 CM,#00AEEF,-7.19367968902142,1.79465644331663,#FF9F45,#F2BE22
2b3ba328fb8311ed9fae72654f839162,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.4031194435075,-3.83469016579897,#FF9F45,#F2BE22
48633c20fb7b11ed933dc6f18f77c1a7,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,8.8855654014632,-4.17187984017642,#FF9F45,#F2BE22
814430fcfb8111ed99031af2246d8fa2,bortezomib,4,11,t_cd4_em,CD4 EM,#1C75BC,9.96945488586872,-1.51294667748721,#FF9F45,#F2BE22
47475916fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,13,t_cd4_naive,CD4 Naive,#93A7D1,-4.10241210326702,-0.157710340898346,#FF9F45,#F2BE22
45332a4cfb7b11ed933dc6f18f77c1a7,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.93152487411945,-2.6108003380707,#FF9F45,#F2BE22
32ae9b9efb8111eda35df29f570c0793,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.80676543578655,-0.386199859063935,#FF9F45,#F2BE22
bdbf6f0efb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.52769267425091,1.07754795523374,#FF9F45,#F2BE22
bdc78b46fb8111edb32712c42668f295,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.86061036720722,-4.31695754555972,#FF9F45,#F2BE22
b5f11fc2fb8111edb32712c42668f295,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,7.82073414459675,-0.203510520141434,#FF9F45,#F2BE22
3ca5ac96fb8111eda35df29f570c0793,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.01115548476727,-4.09739358453066,#FF9F45,#F2BE22
fc17f4aafb7f11ed898e2a71e2203848,bortezomib,4,1,t_cd4_cm,CD4 CM,#00AEEF,8.23822128906696,-2.87921006707461,#FF9F45,#F2BE22
2c411ce4fb8311ed9fae72654f839162,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.14050948485882,4.34136669607847,#FF9F45,#F2BE22
3be44d4cfb8311ed9fae72654f839162,bortezomib,4,2,t_cd4_em,CD4 EM,#1C75BC,4.87228620186298,0.114619630295921,#FF9F45,#F2BE22
9b9db33efb8011edb519365d129239e0,bortezomib,4,9,t_cd4_cm,CD4 CM,#00AEEF,6.95856487884968,0.611255395133186,#FF9F45,#F2BE22
3e90cfe4fb8211ed9d09f6494964bb81,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,5.79897511139362,-3.4631865742615,#FF9F45,#F2BE22
0eaa7962fb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-4.926998494716,3.77177422018735,#FF9F45,#F2BE22
84d68fc6fb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-4.5058182464555,1.83436100455015,#FF9F45,#F2BE22
7c596810fb8011eda0a9e2763843e521,bortezomib,4,6,t_cd4_em,CD4 EM,#1C75BC,8.49216807022541,-4.12760980157168,#FF9F45,#F2BE22
405c61ccfb8111eda35df29f570c0793,bortezomib,4,10,t_cd4_treg,CD4 Treg,#E57A93,6.68316233292072,1.98397200079649,#FF9F45,#F2BE22
fe25e874ff2111edaa5fda2b1e723be2,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.49119651183636,-0.799344075005364,#FF9F45,#F2BE22
ba10e162fb7e11ed84ffaefa3cccb57a,bortezomib,4,13,t_cd4_naive,CD4 Naive,#93A7D1,-4.35011088714153,-0.389315773825955,#FF9F45,#F2BE22
bac1ce78fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.8093899475053,-0.648146432917427,#FF9F45,#F2BE22
cbecfd1afb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.61400878295452,2.60883657904356,#FF9F45,#F2BE22
edbbff28fb7f11ed898e2a71e2203848,bortezomib,4,9,t_cd4_em,CD4 EM,#1C75BC,6.78483736649006,0.207789885718513,#FF9F45,#F2BE22
c40239e6fb7e11edb9e426a51887eecf,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.11747729644329,-3.8863085034302,#FF9F45,#F2BE22
cd9dc374fb7b11ed8d7c62b1232be981,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,6.36118710175007,-0.813940716069054,#FF9F45,#F2BE22
bda73404fb8111edb32712c42668f295,bortezomib,4,13,t_cd4_naive,CD4 Naive,#93A7D1,-4.44827496871502,-0.295268979947876,#FF9F45,#F2BE22
37388972fb8111eda35df29f570c0793,bortezomib,4,7,t_cd4_em,CD4 EM,#1C75BC,9.38680851593464,-2.73144490746767,#FF9F45,#F2BE22
4599f3c6fb7b11ed933dc6f18f77c1a7,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.29868590697796,0.179453956801582,#FF9F45,#F2BE22
49ce5340fb8211ed9d09f6494964bb81,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,8.46460354462116,-2.86475689439089,#FF9F45,#F2BE22
31501366fb8311ed9fae72654f839162,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,4.90718281403034,0.535543369967628,#FF9F45,#F2BE22
119ac456fb8011ed8e8a7625f34dfd6b,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,4.67401898041218,-0.12241035429747,#FF9F45,#F2BE22
d293de16fb8711edbbcffe1e90e63656,bortezomib,4,12,t_cd4_naive,CD4 Naive,#93A7D1,-4.75162970885784,0.870207833964515,#FF9F45,#F2BE22
34bf3bbcfb8311ed9fae72654f839162,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,7.91960203781574,-0.0331693711689228,#FF9F45,#F2BE22
48c03618fb8111eda35df29f570c0793,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.23283684387653,-2.47896010903628,#FF9F45,#F2BE22
9b8b829efb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.17233168944866,3.6652383086273,#FF9F45,#F2BE22
40e3847cfb8111eda35df29f570c0793,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.58027875289471,3.37462346525877,#FF9F45,#F2BE22
76bdb4d8fb8011eda0a9e2763843e521,bortezomib,4,4,t_cd4_cm,CD4 CM,#00AEEF,3.57580483093708,-4.59785897759707,#FF9F45,#F2BE22
d21a0f98fb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.22513949737103,-0.34724607234807,#FF9F45,#F2BE22
f57f68d0fb7f11ed898e2a71e2203848,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-0.280275462718317,0.575215863902259,#FF9F45,#F2BE22
fdb4a452ff2111edaa5fda2b1e723be2,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.25509536132366,2.02819793196409,#FF9F45,#F2BE22
c9c793ecfb7b11ed8d7c62b1232be981,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.6614934219405,-4.26419217614443,#FF9F45,#F2BE22
91fe183cfb8011edb519365d129239e0,bortezomib,4,13,t_cd4_naive,CD4 Naive,#93A7D1,-5.81937825545818,-0.0496019545009846,#FF9F45,#F2BE22
434b10eafb8111eda35df29f570c0793,bortezomib,4,6,t_cd4_cm,CD4 CM,#00AEEF,-1.44181454047711,1.46452252836912,#FF9F45,#F2BE22
bc42a256fb8111edb32712c42668f295,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.81329238280804,0.894276666361976,#FF9F45,#F2BE22
fe0925d6fb7f11ed898e2a71e2203848,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.19409620895832,-4.68028504876406,#FF9F45,#F2BE22
ee879714fb7f11ed898e2a71e2203848,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-4.98118245467693,1.97950808973997,#FF9F45,#F2BE22
8caf49e6fb8011edb519365d129239e0,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.03643834456951,3.51631109686582,#FF9F45,#F2BE22
3d7f7236fb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.572102426143,0.798602986056495,#FF9F45,#F2BE22
fc05b470ff2111edaa5fda2b1e723be2,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.04390156403034,-4.13232142953188,#FF9F45,#F2BE22
bc8ad594fb8111edb32712c42668f295,bortezomib,4,10,t_cd4_treg,CD4 Treg,#E57A93,6.57395327225178,4.45772592993467,#FF9F45,#F2BE22
c7d6ef8cfb8111edb32712c42668f295,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.20301306381672,-2.39573175935061,#FF9F45,#F2BE22
c7b792cafb7e11edb9e426a51887eecf,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,7.48193562164753,-2.4158061268738,#FF9F45,#F2BE22
43d933b2fb7b11ed933dc6f18f77c1a7,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.6699389205888,2.17813293905943,#FF9F45,#F2BE22
7cc1a9b6fb8011eda0a9e2763843e521,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.52717673644573,-4.1617880585602,#FF9F45,#F2BE22
b5fc4670fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-4.42407691344769,2.93323986502378,#FF9F45,#F2BE22
91b77624fb8111ed99031af2246d8fa2,bortezomib,4,11,t_cd4_cm,CD4 CM,#00AEEF,9.88237393036335,0.237265872676063,#FF9F45,#F2BE22
cea09382fb7b11ed8d7c62b1232be981,bortezomib,4,13,t_cd4_naive,CD4 Naive,#93A7D1,-4.40402161941082,-0.622076076548409,#FF9F45,#F2BE22
b41048c0fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.12334048614056,1.25253515215604,#FF9F45,#F2BE22
f46fe53cfb7f11ed898e2a71e2203848,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.21611225738972,-2.55970294503481,#FF9F45,#F2BE22
bba27f86fb7e11ed84ffaefa3cccb57a,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,5.97584355011432,0.386012541968513,#FF9F45,#F2BE22
f6797820fb7f11ed898e2a71e2203848,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-3.75471579894573,1.3277606246063,#FF9F45,#F2BE22
ce3dc086fb7b11ed8d7c62b1232be981,bortezomib,4,11,t_cd4_cm,CD4 CM,#00AEEF,9.07749045029133,1.15583496065824,#FF9F45,#F2BE22
f840924cff2111edaa5fda2b1e723be2,bortezomib,4,8,t_cd4_treg,CD4 Treg,#E57A93,-1.3749281154588,1.28665869208067,#FF9F45,#F2BE22
9bee6a4afb8011edb519365d129239e0,bortezomib,4,8,t_cd4_treg,CD4 Treg,#E57A93,3.53690529003589,4.23126070471494,#FF9F45,#F2BE22
8b2419bcfb8011edb519365d129239e0,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.82362925872357,1.45614998312681,#FF9F45,#F2BE22
3f1c0064fb8211ed9d09f6494964bb81,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-4.70882212981732,1.3778983828613,#FF9F45,#F2BE22
f5ce5c38fb7f11ed898e2a71e2203848,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.20005214080364,-3.69932944802554,#FF9F45,#F2BE22
48953a98fb8211ed9d09f6494964bb81,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,5.40270936623066,0.794609236437965,#FF9F45,#F2BE22
389e0b6efb8311ed9fae72654f839162,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.31447160110027,0.190119254309822,#FF9F45,#F2BE22
950c0ebcfb8011edb519365d129239e0,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.077802060695,0.542768227774788,#FF9F45,#F2BE22
83f69e34fb8111ed99031af2246d8fa2,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.31739270553143,-0.648374390881371,#FF9F45,#F2BE22
b4881e18fb7e11ed84ffaefa3cccb57a,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,6.61310398712604,0.718618440348793,#FF9F45,#F2BE22
4a1a47c0fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,10,t_cd4_treg,CD4 Treg,#E57A93,5.95007527008503,4.20146028967588,#FF9F45,#F2BE22
28a52f3afb8311ed9fae72654f839162,bortezomib,4,1,t_cd4_cm,CD4 CM,#00AEEF,7.97949659958332,-2.20458908108981,#FF9F45,#F2BE22
f1dd66f0fb7f11ed898e2a71e2203848,bortezomib,4,8,t_cd4_treg,CD4 Treg,#E57A93,4.51105725899189,4.12518064947813,#FF9F45,#F2BE22
099d52f0fb8011ed8e8a7625f34dfd6b,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-4.89202964171917,-3.08695347337038,#FF9F45,#F2BE22
78369a64fb8011eda0a9e2763843e521,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.21824181213825,-3.96625454453738,#FF9F45,#F2BE22
c1213768fb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.38782822951824,3.82301418753355,#FF9F45,#F2BE22
464eb5ccfb7b11ed8a1abe9d4c5fcb23,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.04017960891277,2.23245136709898,#FF9F45,#F2BE22
20052856fb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.08300292357952,-0.447099809627842,#FF9F45,#F2BE22
95ae7e26fb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.06406962737591,4.22606079550474,#FF9F45,#F2BE22
9a1f5c5afb8111ed99031af2246d8fa2,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-3.44686019286663,1.48928575487821,#FF9F45,#F2BE22
36cac462fb8311ed9fae72654f839162,bortezomib,4,11,t_cd4_cm,CD4 CM,#00AEEF,9.89318192139118,1.23352305861204,#FF9F45,#F2BE22
cd992dd0fb8711edbbcffe1e90e63656,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.48116195067913,2.10784904928892,#FF9F45,#F2BE22
3bf7d48efb8311ed9fae72654f839162,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,4.32246363296955,0.962259101588417,#FF9F45,#F2BE22
b5ae24f6fb8111edb32712c42668f295,bortezomib,4,3,t_cd4_naive,CD4 Naive,#93A7D1,-4.80219685897381,-2.15950830010683,#FF9F45,#F2BE22
fe8733a4ff2111edaa5fda2b1e723be2,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.8131970153764,0.374753045756507,#FF9F45,#F2BE22
cb0c686afb7e11edb9e426a51887eecf,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,6.0893646492049,-1.03834999827654,#FF9F45,#F2BE22
7cc7aed8fb8011eda0a9e2763843e521,bortezomib,4,2,t_cd4_cm,CD4 CM,#00AEEF,4.67157304420917,0.217506575305152,#FF9F45,#F2BE22
ff0cfe62fb7f11ed898e2a71e2203848,bortezomib,4,6,t_cd4_cm,CD4 CM,#00AEEF,-0.850182174296686,1.54433362456052,#FF9F45,#F2BE22
18f2f3fefb8011ed8e8a7625f34dfd6b,bortezomib,4,2,t_cd4_em,CD4 EM,#1C75BC,9.12159741058796,-3.4189434769562,#FF9F45,#F2BE22
8f429c80fb8011edb519365d129239e0,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-3.9541505561784,1.34125070543974,#FF9F45,#F2BE22
7e0f0778fb8011eda0a9e2763843e521,bortezomib,4,5,t_cd4_cm,CD4 CM,#00AEEF,6.44463646545856,-2.07953734425814,#FF9F45,#F2BE22
c7949dccfb7b11ed8d7c62b1232be981,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-0.512342094035455,0.0796595391818767,#FF9F45,#F2BE22
423578acfb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.76134478911907,1.70776979895322,#FF9F45,#F2BE22
d4bb9260fb8711edbbcffe1e90e63656,bortezomib,4,1,t_cd4_em,CD4 EM,#1C75BC,9.28441631927936,-4.06664235619814,#FF9F45,#F2BE22
bf2bfbc8fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.4170206771806,0.340107726771522,#FF9F45,#F2BE22
297cf0f0fb8311ed9fae72654f839162,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-3.15860879287274,1.58423595400541,#FF9F45,#F2BE22
7e411d3afb8011eda0a9e2763843e521,bortezomib,4,8,t_cd4_treg,CD4 Treg,#E57A93,1.89579674735515,4.04795353384702,#FF9F45,#F2BE22
7fa57fe4fb8111ed99031af2246d8fa2,bortezomib,4,6,t_cd4_naive,CD4 Naive,#93A7D1,-1.18180954322369,1.40097336741178,#FF9F45,#F2BE22
4682ee14fb7b11ed933dc6f18f77c1a7,bortezomib,4,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.09025037154705,2.36002533407896,#FF9F45,#F2BE22
