aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,n_up,n_dn,max_logFC,y,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,experiment,x,fill
t_cd8_memory,4,dexamethasone,dmso,328,ARID5B,0.135061731151361,0.626199510876346,0.432244269424534,0.00012511153996697,0.0107922920441963,1,up,1,0,0.872375451657551,78,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DDB5B5
t_cd8_memory,4,dexamethasone,dmso,328,B2M,-0.0709679699674276,3.89694681903677e-17,-0.0709583366881206,0.327152321452644,0.875815704535552,-1,dn,0,6,-0.443376143707891,25,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F2F2F9
t_cd8_memory,4,dexamethasone,dmso,328,BCL2,0.452746836839054,0.589746478524993,0.51213629750464,5.14087984401464e-14,4.33604654399057e-11,1,up,7,0,0.622003783714723,61,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D7A7A7
t_cd8_memory,4,dexamethasone,dmso,328,CCND3,0.193880664431463,1.10477930097025,0.46786333229046,2.6402933863147e-11,1.11347039419527e-08,1,up,7,0,0.922233348366441,79,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DAAFAF
t_cd8_memory,4,dexamethasone,dmso,328,CD3D,-0.0815891403490269,-0.847003852455251,-0.323179529981796,8.58947495586625e-07,0.000159030986317026,-1,dn,0,2,-0.335753707738634,42,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#C7C7E5
t_cd8_memory,4,dexamethasone,dmso,328,CD44,-0.037936651659275,-0.147076008077733,-0.0448799433717868,0.719676142033536,0.957465067919413,-1,dn,0,2,-0.37747846889517,34,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F7F7FB
t_cd8_memory,4,dexamethasone,dmso,328,CD52,-0.0343681173412712,-0.132170600887063,-0.0460902314241827,0.600098048297373,0.937487997112935,-1,dn,0,3,-0.493559633782833,18,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F7F7FB
t_cd8_memory,4,dexamethasone,dmso,328,CDK6,-0.101194596069562,-0.302436039171994,-0.225237202785685,0.0679392605701736,0.629703207555785,-1,dn,0,2,-0.565035089947413,9,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D8D8ED
t_cd8_memory,4,dexamethasone,dmso,328,CELF2,0.215776416129159,0.372694166877312,0.291011249964451,0.000161664524944312,0.0134856638335414,1,up,1,0,0.624340288591928,62,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#E8CDCD
t_cd8_memory,4,dexamethasone,dmso,328,CEMIP2,0.444873753118893,1.48741618856261,0.975455417895376,3.8847874593837e-28,1.47447108020908e-24,1,up,11,0,1.37669052707503,86,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#B35959
t_cd8_memory,4,dexamethasone,dmso,328,CHKA,0.0331466544545483,0.28217011068322,0.0750907609661636,0.344830650725019,0.875815704535552,1,up,1,0,0.682844716381767,66,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F9F2F2
t_cd8_memory,4,dexamethasone,dmso,328,CMTM6,0.0390450790320517,-0.255321815717547,-0.0957028829144495,0.234106950257486,0.829260783669889,-1,dn,0,1,-0.427159564267675,27,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#EEEEF7
t_cd8_memory,4,dexamethasone,dmso,328,CXCR4,0.322410742742918,1.48291652449128,0.858532487244036,3.93812464217042e-22,9.96476805290522e-19,1,up,8,0,1.20839003612638,84,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#BC6D6D
t_cd8_memory,4,dexamethasone,dmso,328,CYTH1,0.149146261358325,0.935581928997206,0.490666154877989,2.12357222420597e-09,6.44801470157901e-07,1,up,2,0,0.663067507910492,64,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D8ABAB
t_cd8_memory,4,dexamethasone,dmso,328,DPYD,-0.0662938123367517,-0.0410846646882482,-0.0557183243534578,0.489761598495604,0.918253330692989,-1,dn,0,1,-0.413424941435351,30,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F5F5FA
t_cd8_memory,4,dexamethasone,dmso,328,EMP3,-0.012406951190022,-0.353661534975446,-0.136667197730304,0.108239285688656,0.696613551368714,-1,dn,0,1,-0.326489645798958,44,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#E7E7F4
t_cd8_memory,4,dexamethasone,dmso,328,ERBIN,-0.0838227634563622,-0.384379998720447,-0.222498919229119,0.0167053435207499,0.36439730651153,-1,dn,0,1,-0.36454897311418,39,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D9D9ED
t_cd8_memory,4,dexamethasone,dmso,328,ETS1,0.277147082054568,0.745866955555903,0.469092038619018,3.01492450019643e-10,1.0402859945905e-07,1,up,1,0,0.650544180753631,63,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DAAFAF
t_cd8_memory,4,dexamethasone,dmso,328,FAM102B,-0.228353107385898,-0.821029879274826,-0.43378741515776,5.15296650093603e-09,1.44874698920761e-06,-1,dn,0,1,-0.43378741515776,26,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#B5B5DD
t_cd8_memory,4,dexamethasone,dmso,328,FBXL8,0.238145593058669,1.07873211847521,0.166003117791636,1.59431345877196e-05,0.00183370204023302,1,up,1,0,0.614343585686583,59,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F2E2E2
t_cd8_memory,4,dexamethasone,dmso,328,FKBP5,0.583102718683056,2.20777978369393,1.39662911566353,7.51268164967924e-48,5.70287664027151e-44,1,up,10,0,1.57624202349701,87,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#921111
t_cd8_memory,4,dexamethasone,dmso,328,GBP2,-0.0941938467784396,-0.509745592646381,-0.232199505613681,0.00192385135492409,0.0942190686143794,-1,dn,0,2,-0.521743372156035,13,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D7D7ED
t_cd8_memory,4,dexamethasone,dmso,328,GPR171,0.285864145168919,0.909031013416787,0.443981472006416,3.59640165344426e-09,1.05001095966521e-06,1,up,2,0,0.766172723459447,73,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DCB3B3
t_cd8_memory,4,dexamethasone,dmso,328,GRAP2,-0.338833471571426,-0.765701316231227,-0.557050710132363,7.62724647290026e-13,3.85989519838572e-10,-1,dn,0,8,-0.615305683475202,5,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#A0A0D3
t_cd8_memory,4,dexamethasone,dmso,328,GSTK1,-0.0573768525625937,-0.0212427289138461,-0.0165114598109034,0.451943341955577,0.903498319905373,-1,dn,0,1,-0.449781912132981,23,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#FBFBFD
t_cd8_memory,4,dexamethasone,dmso,328,HLA-A,-0.117378959703251,-0.371861246500315,-0.163706471216037,0.0422784094368082,0.540352632240013,-1,dn,0,2,-0.361516298042463,41,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#E2E2F2
t_cd8_memory,4,dexamethasone,dmso,328,HLA-B,-0.201344733259599,0.12134277131139,-0.19319993972967,0.000228107313536561,0.0176690062964901,-1,dn,0,3,-0.377207561361681,35,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DEDEF0
t_cd8_memory,4,dexamethasone,dmso,328,IFNGR2,0.184127365823465,0.389778947815996,0.125918182286207,0.00299263918847731,0.129163463446806,1,up,1,0,0.692624986116928,67,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F5E9E9
t_cd8_memory,4,dexamethasone,dmso,328,IGF1R,0.129721231359314,-0.203408306982364,-0.0336108900223301,0.298474708231793,0.862643238096369,-1,dn,0,2,-0.551603558247237,11,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F9F9FC
t_cd8_memory,4,dexamethasone,dmso,328,IKZF3,-0.039035843704542,-0.739459083418255,-0.308723016413299,3.0739382825968e-05,0.0031964747264647,-1,dn,0,1,-0.37678201165918,36,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CACAE7
t_cd8_memory,4,dexamethasone,dmso,328,IL7R,0.169867214486846,0.844565410412802,0.49277764831407,5.27686223158135e-08,1.14447603428383e-05,1,up,4,0,1.14906238637352,81,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D8ABAB
t_cd8_memory,4,dexamethasone,dmso,328,IPCEF1,0.0580939247783838,1.41750820506257,0.512264338001844,1.0332526340544e-13,7.13038249555176e-11,1,up,3,0,0.734476200458659,71,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D7A7A7
t_cd8_memory,4,dexamethasone,dmso,328,ITGA4,0.0350242849376504,-0.0134856950218156,0.0172946734495074,0.870261942870388,0.975632017355036,1,up,NA,NA,NA,NA,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#FDFBFB
t_cd8_memory,4,dexamethasone,dmso,328,LCP2,-0.145378832997138,-0.636549433899483,-0.394013535838614,5.92841652231451e-05,0.00562532622761118,-1,dn,0,4,-0.473717894926762,22,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#BCBCE0
t_cd8_memory,4,dexamethasone,dmso,328,LDLRAD4,0.281452921823311,0.582831133592649,0.230622091760515,0.00145196524378169,0.0775286557815034,1,up,5,0,1.27849798959855,85,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#EDD7D7
t_cd8_memory,4,dexamethasone,dmso,328,LTB,0.0272977460168614,-0.102060072585231,-0.0214746436755974,0.730260919397062,0.961282612534708,-1,dn,0,6,-1.10055086748786,1,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#FBFBFD
t_cd8_memory,4,dexamethasone,dmso,328,MACF1,-0.0619074967130224,-0.626786796010038,-0.322907640980967,0.000201859828052755,0.0161296626815628,-1,dn,0,1,-0.41605802884862,28,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#C7C7E5
t_cd8_memory,4,dexamethasone,dmso,328,MALAT1,-0.0428528297895704,3.89694681903677e-17,-0.0428470128938825,0.225627900762209,0.821526036084398,-1,dn,0,1,-0.13125225993686,51,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F7F7FB
t_cd8_memory,4,dexamethasone,dmso,328,MBNL1,0.138398915281648,-0.58026397536972,0.117518155694409,0.055291600361754,0.590724768650672,1,up,4,0,0.764583033765821,72,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F5EBEB
t_cd8_memory,4,dexamethasone,dmso,328,MIAT,-0.214031014198542,-0.881496416285337,-0.288070659230574,1.17526899718261e-06,0.000202760612673027,-1,dn,0,1,-0.288070659230574,48,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CECEE8
t_cd8_memory,4,dexamethasone,dmso,328,NAP1L4,0.374058897404381,0.542948643527967,0.501403462998759,2.18241408227821e-13,1.27436194604415e-10,1,up,1,0,0.556638737206721,54,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D8A9A9
t_cd8_memory,4,dexamethasone,dmso,328,NFAT5,-0.198933206681457,-0.767585447958207,-0.448069955099617,5.87734329618649e-07,0.000117407665687767,-1,dn,0,1,-0.448069955099617,24,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#B3B3DC
t_cd8_memory,4,dexamethasone,dmso,328,PARP8,0.480711250455875,0.700635733210259,0.666242731972523,1.89537151732852e-15,2.39796086467347e-12,1,up,2,0,0.666242731972523,65,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CB8D8D
t_cd8_memory,4,dexamethasone,dmso,328,PIK3IP1,0.0326787952848294,1.4192843969089,0.483683744621556,8.93079007466325e-15,9.68480392239554e-12,1,up,4,0,0.719600352767246,69,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D9ACAC
t_cd8_memory,4,dexamethasone,dmso,328,PRKX,-0.116481557681363,-0.563864666241503,-0.319472577230359,0.00091264094883501,0.0541238862703637,-1,dn,0,2,-0.555595050193625,10,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#C8C8E6
t_cd8_memory,4,dexamethasone,dmso,328,PTP4A2,0.0297231165752507,0.373557159884904,0.174350647017539,0.0512928125331392,0.576283895432612,1,up,1,0,0.5396938712271,53,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F1E1E1
t_cd8_memory,4,dexamethasone,dmso,328,PTPRC,0.0180908278640765,0.0968853833687007,0.0310077566987994,0.901369200482897,0.980833371683726,1,up,NA,NA,NA,NA,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#FCF9F9
t_cd8_memory,4,dexamethasone,dmso,328,RAB27A,-0.197662128500887,-0.600398905377543,-0.293874970296526,2.43012385576649e-06,0.000384313962273404,-1,dn,0,1,-0.293874970296526,47,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CDCDE8
t_cd8_memory,4,dexamethasone,dmso,328,RBMS1,0.247316223792894,0.00544491292006464,0.17757076920049,0.000497459104109425,0.0331246671867951,1,up,1,0,0.557047609787004,55,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F1E0E0
t_cd8_memory,4,dexamethasone,dmso,328,SAMHD1,0.273205927085063,0.936483111925312,0.447035122694841,6.61874592222812e-11,2.58992844837275e-08,1,up,1,0,0.7155150051157,68,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DCB3B3
t_cd8_memory,4,dexamethasone,dmso,328,SLC4A7,0.0529496310064103,-0.145840273042755,-0.0439602527036163,0.451865506285274,0.903498319905373,-1,dn,NA,NA,NA,NA,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F7F7FB
t_cd8_memory,4,dexamethasone,dmso,328,SLCO3A1,-0.0525981420424732,-1.06868416015734,-0.493231840161306,2.58417012049519e-08,6.32788238215451e-06,-1,dn,0,2,-0.493231840161306,19,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#ABABD8
t_cd8_memory,4,dexamethasone,dmso,328,SMAP2,0.0864296869566468,1.2642446783041,0.530724757718438,1.7196283792819e-13,1.08780825226074e-10,1,up,6,0,0.819260474657097,75,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D5A4A4
t_cd8_memory,4,dexamethasone,dmso,328,SNX9,0.135382683231717,0.414132126204168,0.252750236050715,0.00378797957285088,0.151339752302689,1,up,1,0,0.771239359073471,74,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#EBD4D4
t_cd8_memory,4,dexamethasone,dmso,328,SOS1,-0.285694361813052,-0.364346312721202,-0.370522643536724,3.73237570715651e-06,0.000534574792321228,-1,dn,0,7,-0.856181790851129,2,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#BFBFE2
t_cd8_memory,4,dexamethasone,dmso,328,SRD5A1,0.232916731610538,0.654855928366219,0.127309703799686,0.00327961135089933,0.137873134308052,1,up,2,0,0.83204441137656,77,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F5E9E9
t_cd8_memory,4,dexamethasone,dmso,328,STAT1,-0.0293089579253681,0.411364581611353,0.113986661558872,0.0798232735829706,0.65639230486007,1,up,NA,NA,NA,NA,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F6EBEB
t_cd8_memory,4,dexamethasone,dmso,328,STAT5B,-0.220808460777687,-0.525954819501969,-0.329293955145895,2.05779644561964e-06,0.000339581148232581,-1,dn,0,1,-0.329293955145895,43,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#C6C6E5
t_cd8_memory,4,dexamethasone,dmso,328,SYTL3,0.25140018631267,0.932616330672585,0.558055852637378,6.82368185581016e-11,2.58992844837275e-08,1,up,1,0,0.588855996854122,57,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D3A0A0
t_cd8_memory,4,dexamethasone,dmso,328,TAF4B,0.429620878491461,0.819459692705483,0.677919537590128,5.91926139798389e-12,2.64312431012328e-09,1,up,4,0,1.19559764242652,83,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CA8B8B
t_cd8_memory,4,dexamethasone,dmso,328,TMEM131L,-0.0795060583408538,-0.0931010732347429,-0.08314209510201,0.317570014068218,0.872434851846653,-1,dn,0,1,-0.513453561669521,15,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F0F0F8
t_cd8_memory,4,dexamethasone,dmso,328,TNFSF8,0.0700642832298258,1.7465778364117,0.396257858164463,6.61941603014483e-14,5.02479870848294e-11,1,up,7,0,0.727820098775824,70,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#E0BBBB
t_cd8_memory,4,dexamethasone,dmso,328,TRAC,-0.0633995160629987,-0.11150135661726,-0.0462672432018998,0.450135027863693,0.903274158257082,-1,dn,0,4,-0.490173744495978,20,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F7F7FB
t_cd8_memory,4,dexamethasone,dmso,328,TRBC1,-0.042888051221913,-0.676291306704321,-0.146025860341893,0.00814804807599008,0.244473648003323,-1,dn,0,1,-0.364693355452773,38,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#E6E6F3
t_cd8_memory,4,dexamethasone,dmso,328,TRBC2,-0.0632859875948857,-0.294141918588282,-0.111789321973559,0.14547824122013,0.750731019104015,-1,dn,0,2,-0.500693346707963,17,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#ECECF6
t_cd8_memory,4,dexamethasone,dmso,328,TSC22D3,0.224722064973254,1.42161012251299,0.617969431136,1.10997444609086e-16,1.68516320405515e-13,1,up,1,0,0.617969431136,60,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CF9595
t_cd8_memory,4,dexamethasone,dmso,328,TXNIP,0.311846652568749,1.19782080033477,0.663266029094771,4.9494053354358e-17,9.39273397532329e-14,1,up,9,0,1.17309713911895,82,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CB8E8E
t_cd8_memory,4,dexamethasone,dmso,328,UGCG,0.31174648595402,0.983285030768869,0.56137922464749,3.83515342573402e-14,3.63908120684337e-11,1,up,5,0,0.925677037501072,80,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D39F9F
t_cd8_memory,4,dexamethasone,dmso,328,UTRN,-0.0644422835604703,-0.333342867016475,-0.190972333579419,0.063995597975431,0.611667850431627,-1,dn,0,2,-0.394693675835673,32,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#DEDEF0
t_cd8_memory,4,dexamethasone,dmso,328,VIM,-0.133553843746053,-0.470378105110269,-0.278310583547326,0.00378013415913973,0.151339752302689,-1,dn,0,4,-0.415409446631875,29,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CFCFE9
t_cd8_memory,4,dexamethasone,dmso,328,VMP1,-0.0446271362554037,-0.459416139355993,-0.224798852297996,0.0165599504184204,0.363313825509333,-1,dn,0,1,-0.517880739191384,14,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#D8D8ED
t_cd8_memory,4,dexamethasone,dmso,328,ZFP36L2,0.242669709640384,1.02952295141402,0.661194957225026,4.62720840020476e-12,2.19532118537215e-09,1,up,2,0,0.828786576906648,76,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#CB8E8E
t_cd8_memory,4,dexamethasone,dmso,328,ZNF589,0.0487344124464792,-0.202772814890355,-0.0290020342580968,0.415630434661496,0.890205078936478,-1,dn,0,1,-0.203047770383752,49,CD8 Memory,#009444,6,2,CD8 Memory 4 hr,6,#F9F9FC
t_cd8_naive,4,dexamethasone,dmso,601,ABCC1,0.284569719807258,0.697837848929606,0.47567735629809,9.37713526470636e-21,2.66901053738031e-18,1,up,1,0,0.600880231732503,58,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#DAADAD
t_cd8_naive,4,dexamethasone,dmso,601,ABLIM1,-0.136904962591544,-0.53317802496646,-0.321812446265998,1.39451412992853e-07,1.1163376133855e-05,-1,dn,0,1,-0.36591125930808,37,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#C8C8E6
t_cd8_naive,4,dexamethasone,dmso,601,AC079793.1,-0.0416754658018991,-0.399999310984137,-0.168648915432774,0.00262294106809383,0.0645658371103999,-1,dn,0,2,-0.510175004525625,16,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#E2E2F2
t_cd8_naive,4,dexamethasone,dmso,601,ACTB,-0.0784426326766558,-0.154477041028846,-0.0967446314782184,0.0219250779909175,0.273998995068035,-1,dn,0,4,-0.476974655251025,21,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#EEEEF7
t_cd8_naive,4,dexamethasone,dmso,601,ADK,-0.2393762030035,-0.486225553496285,-0.347189079883025,5.04947245464524e-09,5.10594681762482e-07,-1,dn,0,3,-0.541411369529066,12,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#C3C3E4
t_cd8_naive,4,dexamethasone,dmso,601,AHR,-0.0342059792746398,0.237047603677395,0.0747266661354715,0.119362712459065,0.604728180015516,1,up,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#F9F2F2
t_cd8_naive,4,dexamethasone,dmso,601,ARHGAP15,-0.163504170883047,-0.430123034636909,-0.28850850348989,7.21793488522647e-06,0.000403538730592526,-1,dn,0,6,-0.585609324480229,8,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#CECEE8
t_cd8_naive,4,dexamethasone,dmso,601,ARHGAP25,-0.175257292470105,-0.285821594651488,-0.245686302504807,6.13670788220252e-06,0.000351944776677062,-1,dn,0,5,-0.656768157723624,4,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#D5D5EB
t_cd8_naive,4,dexamethasone,dmso,601,ARID5B,0.125342746440563,0.376651357526643,0.230069878035408,0.000589096700618685,0.0194300778723373,1,up,1,0,0.872375451657551,78,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#EDD7D7
t_cd8_naive,4,dexamethasone,dmso,601,B2M,-0.0931222410660964,-0.821627518553865,-0.101036319146723,0.0027733844472339,0.0670193591879773,-1,dn,0,6,-0.443376143707891,25,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#EDEDF7
t_cd8_naive,4,dexamethasone,dmso,601,BCL2,0.518026205241501,0.858575729285277,0.523764440404836,1.72805269618821e-57,3.32002124255159e-54,1,up,7,0,0.622003783714723,61,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#D6A5A5
t_cd8_naive,4,dexamethasone,dmso,601,CCND3,0.256970729760796,1.54372038907221,0.764179249070255,1.48732780703435e-41,1.42876427463237e-38,1,up,7,0,0.922233348366441,79,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#C37C7C
t_cd8_naive,4,dexamethasone,dmso,601,CD3D,-0.0872290692652509,-0.748479249210321,-0.335753707738634,5.40060527918056e-11,8.47013297357196e-09,-1,dn,0,2,-0.335753707738634,42,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#C5C5E5
t_cd8_naive,4,dexamethasone,dmso,601,CD44,-0.246716063974102,-0.572683218725102,-0.341328622505898,1.17151481612839e-09,1.40673302530417e-07,-1,dn,0,2,-0.37747846889517,34,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#C4C4E4
t_cd8_naive,4,dexamethasone,dmso,601,CD52,-0.0432681961573724,-0.310123026301562,-0.0698724007649034,0.0470374882725105,0.42526551894005,-1,dn,0,3,-0.493559633782833,18,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#F3F3F9
t_cd8_naive,4,dexamethasone,dmso,601,CDK6,-0.121652650265572,-0.293847145853172,-0.224050169396762,0.00174651636978516,0.0472604869781652,-1,dn,0,2,-0.565035089947413,9,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#D8D8ED
t_cd8_naive,4,dexamethasone,dmso,601,CELF2,0.120590977287776,0.502169920449578,0.282758843297511,2.52015982184257e-05,0.00124150180967052,1,up,1,0,0.624340288591928,62,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#E9CFCF
t_cd8_naive,4,dexamethasone,dmso,601,CEMIP2,0.677872614561769,1.9636357386821,1.17930249984024,1.66764430132056e-98,1.28158464556485e-94,1,up,11,0,1.37669052707503,86,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#A33636
t_cd8_naive,4,dexamethasone,dmso,601,CHKA,0.259198737656077,1.59777200670656,0.682844716381767,1.44778534085657e-40,1.11262303444828e-37,1,up,1,0,0.682844716381767,66,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#CA8A8A
t_cd8_naive,4,dexamethasone,dmso,601,CMTM6,-0.0552096778939913,0.165995957792922,0.0404884842850231,0.167065624286192,0.666960687085397,1,up,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 4 hr,5,#FBF8F8
