treatment,timepoint,aifi_cell_type,direction,motif_id,tf_gene,tf_logFC,tf_adjP,n_all_genes,n_motif_genes,n_deg,n_ol,nomP,ol_genes,adjP,frac_deg,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,mean_logFC,sum_sig_logFC,ypos,xmin,xmax,plot_adjP
lenalidomide,72,t_cd8_naive,up,BCL11B_825,BCL11B,0.158917564222063,0.264469478146121,7510,4194,32,25,0.0075105386992536,ATP10D;CARMIL1;CLEC2D;DDX17;DISC1;GM2A;IFITM3;IFNG-AS1;IGF1R;IKZF1;LEF1-AS1;LPP;MSI2;MSRB2;NELL2;NF1;NUCB2;PDCD4;PGGHG;SCAPER;SELL;STAT1;TTC39C;WASF1;XBP1,0.0220296490033126,0.78125,CD8 Naive,#8DC63F,5,3,0.221955636978378,1.10977818489189,3,4.609375,5.390625,1.65699242237437
lenalidomide,72,t_cd8_naive,dn,XBP1_109,XBP1,0.2775478889347,0.00294242617501035,7510,696,11,4,0.0142059305280123,BCL2;CHST11;FLNA;IL7R,0.0383446929590772,0.363636363636364,CD8 Naive,#8DC63F,5,3,0.293619358392898,1.46809679196449,4,4.81818181818182,5.18181818181818,1.41629473544585
lenalidomide,72,t_cd8_naive,dn,KLF6_165,KLF6,-0.141510202929838,0.207513702287219,7510,2890,11,6,0.213931740684336,BCL2;CHST11;CYBA;FLNA;IL7R;SLCO3A1,0.405210565965088,0.545454545454545,CD8 Naive,#8DC63F,5,3,-0.253085166326658,-0.759255498979973,-3.5,4.72727272727273,5.27272727272727,NA
lenalidomide,72,t_cd8_naive,dn,IKZF1_270,IKZF1,0.201628091803382,0.00722417719625839,7510,1258,11,5,0.0249195392256138,BCL2;CHST11;CXCR4;FLNA;HAPLN3,0.0625392356549592,0.454545454545455,CD8 Naive,#8DC63F,5,3,0.428216442976578,5.13859731571893,5,4.77272727272727,5.22727272727273,NA
lenalidomide,72,t_cd8_naive,dn,ETS1_332,ETS1,-0.143384123935793,0.543067963350855,7510,1160,11,3,0.234746620070801,BCL2;HAPLN3;IL7R,0.438708125090653,0.272727272727273,CD8 Naive,#8DC63F,5,3,-0.269793465349626,-1.34896732674813,-4.5,4.86363636363636,5.13636363636364,NA
lenalidomide,72,t_cd8_naive,dn,MYB_648,MYB,-0.0551384181343538,0.893660041648094,7510,952,11,3,0.154287836986395,BCL2;CHST11;FLNA,0.305960147496649,0.272727272727273,CD8 Naive,#8DC63F,5,3,-0.17791737932474,-0.533752137974221,-2.5,4.86363636363636,5.13636363636364,NA
lenalidomide,72,t_cd8_naive,dn,MYBL1_653,MYBL1,0.0102995301651591,0.374088480312677,7510,356,11,0,1,,1,0,CD8 Naive,#8DC63F,5,3,0.350498442992345,1.05149532897704,2,5,5,NA
lenalidomide,72,t_cd8_naive,dn,STAT1_773,STAT1,0.285957671751917,2.1071909526268e-06,7510,2575,11,7,0.0448314473365893,BCL2;CHST11;CXCR4;CYBA;FLNA;IL7R;SLCO3A1,0.104226384571482,0.636363636363636,CD8 Naive,#8DC63F,5,3,0.286460694561351,0.859382083684054,1,4.68181818181818,5.31818181818182,NA
lenalidomide,72,t_cd8_naive,dn,CBFB_801,CBFB,-0.163229802370452,0.247885498485919,7510,2464,11,6,0.11420648583033,BCL2;CHST11;CXCR4;FLNA;IL7R;SLCO3A1,0.236250685576711,0.545454545454545,CD8 Naive,#8DC63F,5,3,-0.147339385377116,-0.294678770754232,-1.5,4.72727272727273,5.27272727272727,NA
lenalidomide,72,t_cd8_naive,dn,ENO1_803,ENO1,-0.0160589961890482,0.979954237964792,7510,1588,11,6,0.0152874348110049,BCL2;CHST11;CXCR4;FLNA;HAPLN3;SLCO3A1,0.0408838305965361,0.545454545454545,CD8 Naive,#8DC63F,5,3,-0.147328332954094,-0.294656665908187,-0.5,4.72727272727273,5.27272727272727,1.38844841989389
lenalidomide,72,t_cd8_naive,dn,BCL11B_825,BCL11B,0.158917564222063,0.264469478146121,7510,4194,11,7,0.419416016058205,BCL2;CHST11;CXCR4;FLNA;HAPLN3;IL7R;SLCO3A1,0.715153567649582,0.636363636363636,CD8 Naive,#8DC63F,5,3,0.221955636978378,1.10977818489189,3,4.68181818181818,5.31818181818182,NA
